idDelegacia;municipio_circuns;idMunicipio;UF_Sede;SEDE;Delegacia;delegacia_code;UF_Municipio
99;Tubarão;4572;SC;CRICIÚMA;Delegacia de Polícia Federal em Criciúma/SC;DPF/CCM/SC;SC
99;Turvo;4573;SC;CRICIÚMA;Delegacia de Polícia Federal em Criciúma/SC;DPF/CCM/SC;SC
99;Urussanga;4574;SC;CRICIÚMA;Delegacia de Polícia Federal em Criciúma/SC;DPF/CCM/SC;SC
100;Anchieta;4575;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Bandeirante;4576;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Barra Bonita;4577;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Belmonte;4578;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Bom Jesus do Oeste;4579;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Campo Erê;4580;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Descanso;4581;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Dionísio Cerqueira;4582;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Flor do Sertão;4583;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Guaraciaba;4584;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Guarujá do Sul;4585;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Iporã do Oeste;4586;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Iraceminha;4587;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Itapiranga;4588;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Mondaí;4589;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Palma Sola;4590;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Paraíso;4591;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Princesa;4592;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Romelândia;4593;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Saltinho;4594;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Santa Helena;4595;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Santa Terezinha do Progresso;4596;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;São Bernardino;4597;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;São João do Oeste;4598;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;São José do Cedro;4599;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;São Miguel do Oeste;4600;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Tigrinhos;4601;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
100;Tunápolis;4602;SC;DIONÍSIO CERQUEIRA;Delegacia de Polícia Federal em Dionísio Cerqueira/SC;DPF/DCQ/SC;SC
101;Agrolândia;4603;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Agronômica;4604;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Apiúna;4605;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Ascurra;4606;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Atalanta;4607;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Aurora;4608;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Balneário Camboriú;4609;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Balneário Piçarras;4610;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Benedito Novo;4611;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Blumenau;4612;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Botuverá;4613;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Braço do Trombudo;4614;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Brusque;4615;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Camboriú;4616;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Dona Emma;4617;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Doutor Pedrinho;4618;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Gaspar;4619;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Guabiruba;4620;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Ibirama;4621;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Ilhota;4622;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Indaial;4623;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Itajaí;4624;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Itapema;4625;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Ituporanga;4626;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;José Boiteux;4627;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Laurentino;4628;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Lontras;4629;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Luiz Alves;4630;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Mirim Doce;4631;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Navegantes;4632;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Penha;4633;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Pomerode;4634;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Pouso Redondo;4635;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Presidente Getúlio;4636;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Presidente Nereu;4637;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Rio do Campo;4638;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Rio do Oeste;4639;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Rio do Sul;4640;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Rio dos Cedros;4641;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Rodeio;4642;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Salete;4643;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Santa Terezinha;4644;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Taió;4645;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Timbó;4646;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Trombudo Central;4647;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Vitor Meireles;4648;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
101;Witmarsum;4649;SC;ITAJAÍ;Delegacia de Polícia Federal em Itajaí/SC;DPF/IJI/SC;SC
102;Araquari;4650;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Balneário Barra do Sul;4651;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Barra Velha;4652;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Bela Vista do Toldo;4653;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Campo Alegre;4654;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Canoinhas;4655;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Corupá;4656;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Garuva;4657;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Guaramirim;4658;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Itaiópolis;4659;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Itapoá;4660;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Jaraguá do Sul;4661;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Joinville;4662;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Mafra;4663;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Major Vieira;4664;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Massaranduba;4665;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Monte Castelo;4666;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Papanduva;4667;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Rio Negrinho;4668;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;São Bento do Sul;4669;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;São Francisco do Sul;4670;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;São João do Itaperiú;4671;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Schroeder;4672;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
102;Três Barras;4673;SC;JOINVILLE;Delegacia de Polícia Federal em Joinville/SC;DPF/JVE/SC;SC
103;Abdon Batista;4674;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Anita Garibaldi;4675;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Bocaina do Sul;4676;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Brunopólis;4677;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Caçador;4678;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Calmon;4679;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Campo Belo do Sul;4680;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Campos Novos;4681;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Capão Alto;4682;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Celso Ramos;4683;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Cerro Negro;4684;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Correia Pinto;4685;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Curitibanos;4686;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Fraiburgo;4687;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Frei Rogério;4688;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Irineópolis;4689;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Lages;4690;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Lebon Régis;4691;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Matos Costa;4692;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Monte Carlo;4693;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Otacílio Costa;4694;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Painel;4695;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Palmeira;4696;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Ponte Alta;4697;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Ponte Alta do Norte;4698;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Porto União;4699;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Rio das Antas;4700;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Rio Rufino;4701;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Santa Cecília;4702;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;São Cristovão do Sul;4703;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;São Joaquim;4704;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;São José do Cerrito;4705;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Timbó Grande;4706;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Urubici;4707;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Urupema;4708;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Vargem;4709;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
103;Videira;4710;SC;LAGES;Delegacia de Polícia Federal em Lages/SC;DPF/LGE/SC;SC
104;Araçariguama;4711;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Arujá;4712;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Barueri;4713;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;BiritibaMirim;4714;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Caieiras;4715;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Carapicuíba;4716;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Cotia;4717;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Diadema;4718;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Embu;4719;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;EmbuGuaçu;4720;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Ferraz de Vasconcelos;4721;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Francisco Morato;4722;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Franco da Rocha;4723;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Guararema;4724;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Guarulhos;4725;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Itapecerica da Serra;4726;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Itapevi;4727;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Itaquaquecetuba;4728;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Jandira;4729;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Juquitiba;4730;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Mairiporã;4731;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Mauá;4732;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Mogi das Cruzes;4733;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Osasco;4734;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Pirapora do Bom Jesus;4735;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Poá;4736;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Ribeirão Pires;4737;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Rio Grande da Serra;4738;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Salesópolis;4739;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Santa Isabel;4740;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Santana de Parnaíba;4741;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Santo André;4742;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;São Bernardo do Campo;4743;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;São Caetano do Sul;4744;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;São Lourenço da Serra;4745;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;São Paulo;4746;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;São Roque;4747;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Suzano;4748;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Taboão da Serra;4749;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
104;Vargem Grande Paulista;4750;SP;SÃO PAULO;Superintendência Regional de Polícia Federal em São Paulo;SR/DPF/SP;SP
105;Alto Alegre;4751;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Andradina;4752;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Araçatuba;4753;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Avanhandava;4754;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Barbosa;4755;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Bento de Abreu;4756;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Bilac;4757;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Birigui;4758;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Braúna;4759;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Brejo Alegre;4760;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Buritama;4761;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Castilho;4762;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Clementina;4763;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Coroados;4764;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Dracena;4765;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Gabriel Monteiro;4766;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Glicério;4767;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Guaraçaí;4768;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Guararapes;4769;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Junqueirópolis;4770;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Lavínia;4771;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Lourdes;4772;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Luiziânia;4773;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Mirandópolis;4774;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Monte Castelo;4775;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Murutinga do Sul;4776;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Nova Guataporanga;4777;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Nova Independência;4778;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Ouro Verde;4779;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Panorama;4780;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Paulicéia;4781;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Penápolis;4782;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Piacatu;4783;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Rubiácea;4784;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Santa Mercedes;4785;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;São João do Pau dAlho;4786;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Santo Antônio do Aracanguá;4787;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Santópolis do Aguapeí;4788;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Tupi Paulista;4789;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Turiúba;4790;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
105;Valparaíso;4791;SP;ARAÇATUBA;Delegacia de Polícia Federal em Araçatuba/SP;DPF/ARU/SP;SP
106;Américo Brasiliense;4792;SP;ARARAQUARA;Delegacia de Polícia Federal em Araraquara/SP;DPF/AQA/SP;SP
106;Araraquara;4793;SP;ARARAQUARA;Delegacia de Polícia Federal em Araraquara/SP;DPF/AQA/SP;SP
106;Boa Esperança do Sul;4794;SP;ARARAQUARA;Delegacia de Polícia Federal em Araraquara/SP;DPF/AQA/SP;SP
