UF;UNIDADE;UNIDADE_PADRAO_AEROPORTUARIO;CIDADE_APREENSAO;DATA;DROGA;QUANTIDADE;UNIDADE_MEDIDA;ORIGEM;lat;lon
MS;DPF/DRS/MS;DOU;DOURADOS;04/23/2016;cocaina;2010;gramas;aeroporto;-22,20190048;-54,92660141
SP;SR/PF/SP;GRU;GUARULHOS;04/23/2016;cocaina;3282;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/23/2016;cocaina;1615;gramas;aeroporto;-23,43555641;-46,47305679
RO;SR/PF/RO;PVH;PORTO VELHO;04/24/2016;cocaina;4000;gramas;aeroporto;-8,709289551;-63,90230179
SP;SR/PF/SP;GRU;GUARULHOS;04/24/2016;cocaina;1996;gramas;aeroporto;-23,43555641;-46,47305679
RO;SR/PF/RO;PVH;PORTO VELHO;04/25/2016;maconha;3000;gramas;aeroporto;-8,709289551;-63,90230179
PR;DPF/FIG/PR;IGU;FOZ DO IGUACU;04/27/2016;maconha;3370;gramas;aeroporto;-25,60027885;-54,48500061
SP;SR/PF/SP;GRU;GUARULHOS;04/27/2016;cocaina;12949;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;04/28/2016;cocaina;760;gramas;aeroporto;-22,80999947;-43,25055695
PE;SR/PF/PE;REC;RECIFE;04/29/2016;maconha;13000;gramas;aeroporto;-8,126489639;-34,92359924
PE;SR/PF/PE;REC;RECIFE;04/29/2016;cocaina;2745;gramas;aeroporto;-8,126489639;-34,92359924
RO;SR/PF/RO;PVH;PORTO VELHO;04/29/2016;maconha;8730;gramas;aeroporto;-8,709289551;-63,90230179
SP;SR/PF/SP;GRU;GUARULHOS;04/30/2016;cocaina;41114;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;04/30/2016;cocaina;3659;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;05/01/2016;cocaina;2660;gramas;aeroporto;-22,80999947;-43,25055695
DF;SR/PF/DF;BSB;BRASILIA;05/02/2016;skunk;5819;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;05/02/2016;metanfetamina;45642;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/02/2016;cocaina;2066;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;05/05/2016;maconha;2720;gramas;aeroporto;-22,80999947;-43,25055695
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;05/05/2016;maconha;;gramas;aeroporto;-22,80999947;-43,25055695
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;05/05/2016;maconha;;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;05/05/2016;cocaina;3452;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/06/2016;cocaina;10575;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;05/07/2016;maconha;5810;gramas;aeroporto;-22,80999947;-43,25055695
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;05/07/2016;maconha;;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;05/07/2016;cocaina;1475;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/09/2016;cocaina;1407;gramas;aeroporto;-23,43555641;-46,47305679
AC;SR/PF/AC;RBR;RIO BRANCO;05/11/2016;cocaina;2261;gramas;aeroporto;-9,868888855;-67,89805603
SP;SR/PF/SP;GRU;GUARULHOS;05/11/2016;cocaina;4122;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/12/2016;metanfetamina;61583;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/12/2016;metanfetamina;0;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/12/2016;cocaina;6001;gramas;aeroporto;-23,43555641;-46,47305679
PE;SR/PF/PE;REC;RECIFE;05/13/2016;cocaina;1456;gramas;aeroporto;-8,126489639;-34,92359924
SP;SR/PF/SP;GRU;GUARULHOS;05/13/2016;cocaina;3610;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/14/2016;metanfetamina;41175;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/14/2016;cocaina;8008;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/16/2016;cocaina;1674;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/16/2016;cocaina;2501;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/17/2016;cocaina;1968;gramas;aeroporto;-23,43555641;-46,47305679
ES;SR/PF/ES;VIX;VITORIA;05/19/2016;maconha;2110;gramas;aeroporto;-20,25805664;-40,2863884
ES;SR/PF/ES;VIX;VITORIA;05/19/2016;maconha;13;gramas;aeroporto;-20,25805664;-40,2863884
RO;SR/PF/RO;PVH;PORTO VELHO;05/19/2016;cocaina;4430;gramas;aeroporto;-8,709289551;-63,90230179
SP;SR/PF/SP;GRU;GUARULHOS;05/19/2016;cocaina;2241;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/20/2016;cocaina;3866;gramas;aeroporto;-23,43555641;-46,47305679
RO;SR/PF/RO;PVH;PORTO VELHO;05/21/2016;maconha;20000;gramas;aeroporto;-8,709289551;-63,90230179
SP;SR/PF/SP;GRU;GUARULHOS;05/23/2016;cocaina;2066;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/24/2016;metanfetamina;20754;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;05/24/2016;cocaina;29907;gramas;aeroporto;-23,43555641;-46,47305679
CE;SR/PF/CE;FOR;FORTALEZA;05/25/2016;maconha;16000;gramas;aeroporto;-3,776279926;-38,5326004
BA;SR/PF/BA;SSA;SALVADOR;05/27/2016;cocaina;2440;gramas;aeroporto;-12,9086113;-38,32249832
SP;SR/PF/SP;GRU;GUARULHOS;05/28/2016;cocaina;1527;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;05/30/2016;cocaina;1835;gramas;aeroporto;-15,86916733;-47,92083359
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;05/30/2016;ecstasy;50000;comprimidos;aeroporto;-22,80999947;-43,25055695
DF;SR/PF/DF;BSB;BRASILIA;06/01/2016;cocaina;2900;gramas;aeroporto;-15,86916733;-47,92083359
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;06/01/2016;cocaina;7040;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;06/02/2016;cocaina;1982;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;06/03/2016;cocaina;2030;gramas;aeroporto;-22,80999947;-43,25055695
RO;SR/PF/RO;PVH;PORTO VELHO;06/03/2016;cocaina;4000;gramas;aeroporto;-8,709289551;-63,90230179
SP;SR/PF/SP;GRU;GUARULHOS;06/03/2016;cocaina;6547;gramas;aeroporto;-23,43555641;-46,47305679
RO;SR/PF/RO;PVH;PORTO VELHO;06/04/2016;cocaina;3265;gramas;aeroporto;-8,709289551;-63,90230179
SP;SR/PF/SP;GRU;GUARULHOS;06/04/2016;cocaina;1290;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/04/2016;cocaina;1005;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/05/2016;cocaina;3018;gramas;aeroporto;-23,43555641;-46,47305679
MG;SR/PF/MG;CNF;BELO HORIZONTE;06/07/2016;cocaina;2000;gramas;aeroporto;-19,62444305;-43,9719429
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;06/07/2016;cocaina;1430;gramas;aeroporto;-22,80999947;-43,25055695
MS;DPF/CRA/MS;CMG;CORUMBA;06/10/2016;cocaina;3380;gramas;aeroporto;-19,01194382;-57,67139053
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;06/10/2016;cocaina;2600;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;06/12/2016;cocaina;8064;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/13/2016;cocaina;1521;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/13/2016;cocaina;4087;gramas;aeroporto;-23,43555641;-46,47305679
AL;SR/PF/AL;MCZ;MACEIO;06/14/2016;cocaina;3100;gramas;aeroporto;-9,510809898;-35,79169846
AL;SR/PF/AL;MCZ;MACEIO;06/14/2016;cocaina;;gramas;aeroporto;-9,510809898;-35,79169846
SP;SR/PF/SP;GRU;GUARULHOS;06/15/2016;cocaina;1475;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/17/2016;cocaina;3005;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/17/2016;cocaina;2484;gramas;aeroporto;-23,43555641;-46,47305679
RO;SR/PF/RO;PVH;PORTO VELHO;06/18/2016;maconha;22000;gramas;aeroporto;-8,709289551;-63,90230179
SP;SR/PF/SP;GRU;GUARULHOS;06/18/2016;cocaina;2376;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/18/2016;cocaina;2233;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/18/2016;cocaina;691;gramas;aeroporto;-23,43555641;-46,47305679
PR;DPF/FIG/PR;IGU;FOZ DO IGUACU;06/20/2016;maconha;2360;gramas;aeroporto;-25,60027885;-54,48500061
PR;DPF/FIG/PR;IGU;FOZ DO IGUACU;06/20/2016;maconha;2270;gramas;aeroporto;-25,60027885;-54,48500061
SP;SR/PF/SP;GRU;GUARULHOS;06/22/2016;cocaina;11655;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/22/2016;cocaina;11655;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/22/2016;cocaina;11655;gramas;aeroporto;-23,43555641;-46,47305679
RO;SR/PF/RO;PVH;PORTO VELHO;06/23/2016;cocaina;2700;gramas;aeroporto;-8,709289551;-63,90230179
SP;SR/PF/SP;GRU;GUARULHOS;06/23/2016;cocaina;2595;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/23/2016;cocaina;1986;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;06/24/2016;cocaina;1415;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;06/25/2016;cocaina;3000;gramas;aeroporto;-15,86916733;-47,92083359
MS;DPF/DRS/MS;DOU;DOURADOS;06/27/2016;maconha;10180;gramas;aeroporto;-22,20190048;-54,92660141
BA;SR/PF/BA;SSA;SALVADOR;06/28/2016;cocaina;920;gramas;aeroporto;-12,9086113;-38,32249832
MS;DPF/DRS/MS;DOU;DOURADOS;06/28/2016;maconha;12000;gramas;aeroporto;-22,20190048;-54,92660141
SP;SR/PF/SP;GRU;GUARULHOS;06/28/2016;cocaina;4962;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;06/29/2016;maconha;3170;gramas;aeroporto;-15,86916733;-47,92083359
DF;SR/PF/DF;BSB;BRASILIA;06/29/2016;cocaina;2500;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;06/30/2016;cocaina;5920;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/02/2016;cocaina;2989;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/02/2016;cocaina;8018;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/03/2016;metanfetamina;24888;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/03/2016;maconha;251;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/04/2016;cocaina;3094;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;07/06/2016;maconha;14577;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;07/06/2016;cocaina;5305;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;07/07/2016;maconha;2211;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;07/07/2016;cocaina;2080;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;07/08/2016;cocaina;2030;gramas;aeroporto;-22,80999947;-43,25055695
RO;SR/PF/RO;PVH;PORTO VELHO;07/08/2016;cocaina;5200;gramas;aeroporto;-8,709289551;-63,90230179
SP;SR/PF/SP;GRU;GUARULHOS;07/08/2016;cocaina;6239;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/08/2016;maconha;3150;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/09/2016;cocaina;2514;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/09/2016;cocaina;1507;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/09/2016;cocaina;1583;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;07/10/2016;cocaina;3140;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;07/10/2016;cocaina;1960;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/11/2016;cocaina;3592;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/11/2016;cocaina;1998;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/13/2016;cocaina;1986;gramas;aeroporto;-23,43555641;-46,47305679
RN;SR/PF/RN;NAT;NATAL;07/14/2016;maconha;2,93;gramas;aeroporto;-5,911419869;-35,24769974
RN;SR/PF/RN;NAT;NATAL;07/14/2016;maconha;4,2;gramas;aeroporto;-5,911419869;-35,24769974
SP;SR/PF/SP;GRU;GUARULHOS;07/14/2016;cocaina;2049;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/14/2016;cocaina;21069;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;07/16/2016;cocaina;3510;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;07/16/2016;cocaina;1968;gramas;aeroporto;-23,43555641;-46,47305679
MS;DPF/DRS/MS;DOU;DOURADOS;07/18/2016;cocaina;1300;gramas;aeroporto;-22,20190048;-54,92660141
RO;SR/PF/RO;PVH;PORTO VELHO;07/18/2016;cocaina;2790;gramas;aeroporto;-8,709289551;-63,90230179
MG;SR/PF/MG;CNF;BELO HORIZONTE;07/22/2016;cocaina;4000;gramas;aeroporto;-19,62444305;-43,9719429
SP;SR/PF/SP;GRU;GUARULHOS;07/22/2016;maconha;40159;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/22/2016;cocaina;3973;gramas;aeroporto;-23,43555641;-46,47305679
MS;DPF/DRS/MS;DOU;DOURADOS;07/23/2016;cocaina;3340;gramas;aeroporto;-22,20190048;-54,92660141
SP;SR/PF/SP;GRU;GUARULHOS;07/24/2016;cocaina;3170;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/24/2016;cocaina;3150;gramas;aeroporto;-23,43555641;-46,47305679
MG;SR/PF/MG;CNF;BELO HORIZONTE;07/25/2016;cocaina;10375;gramas;aeroporto;-19,62444305;-43,9719429
PB;SR/PF/PB;JPA;JOAO PESSOA;07/25/2016;maconha;7177;gramas;aeroporto;-7,145833015;-34,94861221
SP;SR/PF/SP;GRU;GUARULHOS;07/26/2016;cocaina;2368;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/27/2016;cocaina;2570;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/28/2016;cocaina;2650;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/29/2016;cocaina;1321;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/30/2016;cocaina;3614;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/30/2016;cocaina;1794;gramas;aeroporto;-23,43555641;-46,47305679
RS;SR/DPF/RS;POA;PORTO ALEGRE;08/01/2016;cocaina;4700;gramas;aeroporto;-29,99440002;-51,17139816
DF;SR/PF/DF;BSB;BRASILIA;08/03/2016;maconha;10190;gramas;aeroporto;-15,86916733;-47,92083359
DF;SR/PF/DF;BSB;BRASILIA;08/03/2016;ecstasy;1667;comprimidos;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;08/03/2016;cocaina;1151;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/03/2016;cocaina;3535;gramas;aeroporto;-23,43555641;-46,47305679
RS;SR/DPF/RS;POA;PORTO ALEGRE;08/06/2016;ecstasy;75000;comprimidos;aeroporto;-29,99440002;-51,17139816
RS;SR/DPF/RS;POA;PORTO ALEGRE;08/06/2016;ecstasy;25000;comprimidos;aeroporto;-29,99440002;-51,17139816
DF;SR/PF/DF;BSB;BRASILIA;08/09/2016;ecstasy;27708;comprimidos;aeroporto;-15,86916733;-47,92083359
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;08/09/2016;maconha;10700;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;08/11/2016;cocaina;2798;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/11/2016;cocaina;3610;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/12/2016;cocaina;5856;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/12/2016;cocaina;5863;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/12/2016;cocaina;1544;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/14/2016;cocaina;3623;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/14/2016;cocaina;3964;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/14/2016;cocaina;1991;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;08/16/2016;maconha;3145;gramas;aeroporto;-15,86916733;-47,92083359
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;08/16/2016;cocaina;3370;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;08/16/2016;cocaina;1019;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/16/2016;cocaina;2121;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/16/2016;cocaina;1566;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/17/2016;cocaina;1990;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/18/2016;cocaina;6341;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/18/2016;cocaina;4392;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/18/2016;cocaina;1234;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;08/19/2016;cocaina;7500;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;08/22/2016;cocaina;2813;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/23/2016;cocaina;1007;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;08/25/2016;maconha;4620;gramas;aeroporto;-15,86916733;-47,92083359
DF;SR/PF/DF;BSB;BRASILIA;08/26/2016;cocaina;2240;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;08/27/2016;cocaina;1989;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/28/2016;cocaina;995;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/29/2016;cocaina;1434;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/31/2016;cocaina;18088;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/31/2016;cocaina;1887;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/31/2016;cocaina;5689;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/01/2016;cocaina;15021;gramas;aeroporto;-23,43555641;-46,47305679
PE;SR/PF/PE;REC;RECIFE;09/03/2016;cocaina;1800;gramas;aeroporto;-8,126489639;-34,92359924
SP;SR/PF/SP;GRU;GUARULHOS;09/03/2016;cocaina;2517;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/03/2016;cocaina;5003;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/04/2016;cocaina;3987;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/04/2016;cocaina;1938;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;09/06/2016;maconha;5765;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;09/06/2016;cocaina;2725;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;09/07/2016;cocaina;2170;gramas;aeroporto;-22,80999947;-43,25055695
MG;SR/PF/MG;CNF;BELO HORIZONTE;09/09/2016;cocaina;2500;gramas;aeroporto;-19,62444305;-43,9719429
SP;SR/PF/SP;GRU;GUARULHOS;09/09/2016;cocaina;6802;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/09/2016;cocaina;2115;gramas;aeroporto;-23,43555641;-46,47305679
RN;SR/PF/RN;NAT;NATAL;09/10/2016;ecstasy;1300;comprimidos;aeroporto;-5,911419869;-35,24769974
RN;SR/PF/RN;NAT;NATAL;09/10/2016;ecstasy;1300;comprimidos;aeroporto;-5,911419869;-35,24769974
SP;SR/PF/SP;GRU;GUARULHOS;09/10/2016;cocaina;9427;gramas;aeroporto;-23,43555641;-46,47305679
PE;SR/PF/PE;REC;RECIFE;09/12/2016;cocaina;3800;gramas;aeroporto;-8,126489639;-34,92359924
MS;DPF/DRS/MS;DOU;DOURADOS;09/13/2016;maconha;30000;gramas;aeroporto;-22,20190048;-54,92660141
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;09/13/2016;cocaina;4600;gramas;aeroporto;-22,80999947;-43,25055695
BA;SR/PF/BA;SSA;SALVADOR;09/15/2016;skunk;11685;gramas;aeroporto;-12,9086113;-38,32249832
MS;DPF/DRS/MS;DOU;DOURADOS;09/15/2016;maconha;42000;gramas;aeroporto;-22,20190048;-54,92660141
DF;SR/PF/DF;BSB;BRASILIA;09/16/2016;maconha;3581;gramas;aeroporto;-15,86916733;-47,92083359
MG;SR/PF/MG;CNF;BELO HORIZONTE;09/16/2016;cocaina;1000;gramas;aeroporto;-19,62444305;-43,9719429
PE;SR/PF/PE;REC;RECIFE;09/17/2016;cocaina;975;gramas;aeroporto;-8,126489639;-34,92359924
SP;SR/PF/SP;GRU;GUARULHOS;09/18/2016;maconha;2996;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/18/2016;cocaina;1491;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/19/2016;cocaina;1204;gramas;aeroporto;-23,43555641;-46,47305679
MG;SR/PF/MG;CNF;BELO HORIZONTE;09/20/2016;cocaina;700;gramas;aeroporto;-19,62444305;-43,9719429
SP;SR/PF/SP;GRU;GUARULHOS;09/20/2016;cocaina;5364;gramas;aeroporto;-23,43555641;-46,47305679
BA;SR/PF/BA;SSA;SALVADOR;09/22/2016;cocaina;6490;gramas;aeroporto;-12,9086113;-38,32249832
DF;SR/PF/DF;BSB;BRASILIA;09/22/2016;maconha;9800;gramas;aeroporto;-15,86916733;-47,92083359
PE;SR/PF/PE;REC;RECIFE;09/22/2016;cocaina;1028;gramas;aeroporto;-8,126489639;-34,92359924
SP;SR/PF/SP;GRU;GUARULHOS;09/22/2016;cocaina;2157;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/22/2016;cocaina;1550;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;09/23/2016;cocaina;3695;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;09/23/2016;cocaina;1620;gramas;aeroporto;-23,43555641;-46,47305679
BA;SR/PF/BA;SSA;SALVADOR;09/24/2016;maconha;9320;gramas;aeroporto;-12,9086113;-38,32249832
SP;SR/PF/SP;GRU;GUARULHOS;09/24/2016;cocaina;3317;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/24/2016;cocaina;3953;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/24/2016;cocaina;3855;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/25/2016;cocaina;12834;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/25/2016;cocaina;19025;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/25/2016;cocaina;1595;gramas;aeroporto;-23,43555641;-46,47305679
